Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,External IP
10586,1495,49360,2560,22,6,280,103,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19417,103.0,0.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,9708.737864,9708.737864,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
11999,1495,52198,2560,22,6,309,12287850,21,31,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,88.5483871,223.315,386,4,240938.2353,648781.4516,2471568.0,3.0,10300000.0,517051.4,921199.6548,2532912.0,229.0,12300000.0,409590.7,809010.6812,2471568.0,3.0,0,0,0,0,680,1000,1.709005237,2.522817254,0.0,976.0,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,0,0,1.0,91.40384615,95.61904762,88.5483871,0,0,0,0,0,0,21,2008,31,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
99127,1345,5348,1920,8080,6,70,1009722,3,3,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,17,5,201944.4,275718.8285,509185.0,444.0,1008882.0,504441.0,7464.219182,509719.0,499163.0,1009188.0,504594.0,7120.565287,509629.0,499559.0,0,0,0,0,92,60,2.971114822,2.971114822,0.0,6.0,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,0.0
17541,1541,36620,2610,80,6,73,46501215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,46500000.0,0.0,46500000.0,46500000.0,46500000.0,46500000.0,0.0,46500000.0,46500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.043009629,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0.0,0.0,46500000.0,0.0,46500000.0,46500000.0,DoS GoldenEye,0.0
13271,1495,54560,2560,21,6,466,263,2,1,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,53231,11406,131.5,106.773124,207.0,56.0,263.0,263.0,0.0,263.0,263.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7604.562738,3802.281369,0.0,14.0,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0.0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
13252,1495,54522,2560,21,6,465,526,2,1,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,26615,5703,263.0,295.5706345,472.0,54.0,526.0,526.0,0.0,526.0,526.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,3802.281369,1901.140684,0.0,14.0,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0.0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
15726,1541,32990,2610,80,6,9,3001599,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1500799.5,711541.0478,2003935.0,997664.0,3001599.0,1500799.5,711541.0478,2003935.0,997664.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999467284,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,0.0
29226,1541,59986,2610,80,6,70,17606107,5,4,423.0,3525.0,423.0,0.0,84.6,189.1713509,3525.0,0.0,881.25,1762.5,224,0,2200763.375,4551569.128,12600000.0,3.0,12600000.0,3151653.25,6302917.172,12600000.0,3.0,17600000.0,5868686.667,6344119.367,12600000.0,613.0,0,0,0,0,168,136,0.283992367,0.227193894,0.0,3525.0,394.8,1107.844935,1227320.4,0,0,0,1,0,0,0,0,0.0,438.6666667,84.6,881.25,0,0,0,0,0,0,5,423,4,3525,29200,235,1,32,660.0,0.0,660.0,660.0,12600000.0,0.0,12600000.0,12600000.0,DoS GoldenEye,0.0
13489,1495,54998,2560,21,6,469,215,2,1,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,65116,13953,107.5,31.81980515,130.0,85.0,215.0,215.0,0.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9302.325581,4651.162791,0.0,14.0,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0.0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
40964,769,39070,1409,8080,6,112,13,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,615384,153846,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,76923.07692,76923.07692,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1.0,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.0
42393,426,61167,867,80,6,42,85038,3,6,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,5840.0,0.0,1933.5,2189.772933,136727,105,10629.75,22137.82882,62138.0,47.0,22560.0,11280.0,14874.69825,21798.0,762.0,84983.0,16996.6,27043.8472,62138.0,47.0,0,0,0,0,72,132,35.27834615,70.5566923,0.0,5840.0,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2.0,1291.888889,8.666666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,0.0
177143,1546,1260,2293,444,6,129,100460141,26,26,5776.0,156.0,1002.0,6.0,222.1538462,304.5652235,6.0,6.0,6.0,0.0,59,0,1969806.686,8655557.349,54800000.0,36.0,100000000.0,4018386.92,12100000.0,54800000.0,463.0,100000000.0,4018391.52,12100000.0,54800000.0,528.0,1,0,0,0,520,520,0.258809113,0.258809113,6.0,1002.0,112.6037736,237.4695397,56391.78229,0,1,0,0,1,0,0,0,1.0,114.7692308,222.1538462,6.0,0,0,0,0,0,0,26,5776,26,156,255,880,25,20,568411.6667,5121.989587,574107.0,564183.0,32700000.0,19100000.0,54800000.0,21400000.0,Infiltration,0.0
18197,1541,37932,2610,80,6,73,1153683,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1153683.0,0.0,1153683.0,1153683.0,1153683.0,1153683.0,0.0,1153683.0,1153683.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,1.733578461,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,284,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye,0.0
177145,1546,54119,2293,444,6,90,119973135,4376,4374,2321478.0,26244.0,1273.0,6.0,530.5022852,262.7688148,6.0,6.0,6.0,0.0,19568,72,13712.7826,20459.26463,1163091.0,1.0,120000000.0,27422.43086,23472.11964,1196394.0,95.0,120000000.0,27431.07249,22575.23889,1163557.0,527.0,0,0,0,0,87520,87480,36.47483247,36.45816207,6.0,1273.0,268.2811107,321.4144458,103307.246,0,0,0,0,1,0,0,0,0.0,268.3117714,530.5022852,6.0,0,0,0,0,0,0,4376,2321478,4374,26244,3294,3294,4375,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infiltration,0.0
19544,1541,40626,2610,80,6,56,85554025,7,5,374.0,11595.0,368.0,0.0,53.42857143,138.7309833,8688.0,0.0,2319.0,3774.237539,139,0,7777638.636,25700000.0,85400000.0,1.0,85400000.0,14200000.0,34900000.0,85400000.0,1.0,156390.0,39097.5,70237.14883,144118.0,85.0,0,0,0,0,220,168,0.081819646,0.058442604,0.0,8688.0,920.6923077,2466.170695,6081997.897,0,0,0,0,1,0,0,0,0.0,997.4166667,53.42857143,2319.0,0,0,0,0,0,0,7,374,5,11595,251,235,2,20,6.0,0.0,6.0,6.0,85400000.0,0.0,85400000.0,85400000.0,DoS Hulk,0.0
64722,2141,59846,2707,443,6,470,46608525,13,12,1012.0,3424.0,453.0,0.0,77.84615385,158.2534076,1448.0,0.0,285.3333333,502.1423799,95,0,1942021.875,3790299.071,10000000.0,4.0,42100000.0,3510949.083,4893219.812,10200000.0,199.0,46500000.0,4223388.455,4869704.858,10200000.0,4.0,0,0,0,0,424,392,0.278918932,0.257463629,0.0,1448.0,170.6153846,367.3177455,134922.3262,0,0,0,1,0,0,0,0,0.0,177.44,77.84615385,285.3333333,0,0,0,0,0,0,13,1012,12,3424,29200,18,3,32,515821.25,729153.2567,1609551.0,150786.0,10000000.0,10817.17683,10000000.0,10000000.0,BENIGN,0.0
38194,426,56968,867,80,6,41,3954074,4,0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6,1,1318024.667,2282005.862,3953058.0,3.0,3954074.0,1318024.667,2282005.862,3953058.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,1.011614856,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,0.0
167852,2206,62834,2608,53,17,309,215,2,2,72.0,104.0,36.0,36.0,36.0,0.0,52.0,52.0,52.0,0.0,818604,18604,71.66666667,40.12895879,118.0,48.0,49.0,49.0,0.0,49.0,49.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,9302.325581,9302.325581,36.0,52.0,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1.0,53.0,36.0,52.0,0,0,0,0,0,0,2,72,2,104,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
19988,1541,41514,2610,80,6,78,9466678,9,3,566.0,11632.0,566.0,0.0,62.88888889,188.6666667,11632.0,0.0,3877.333333,6715.738331,1288,1,860607.0909,2034020.437,6270762.0,32.0,9466678.0,1183334.75,2339920.287,6271508.0,197.0,6271685.0,3135842.5,4433445.674,6270762.0,923.0,0,0,0,0,296,104,0.950703087,0.316901029,0.0,11632.0,938.3076923,3216.860565,10300000.0,0,0,0,1,0,0,0,0,0.0,1016.5,62.88888889,3877.333333,0,0,0,0,0,0,9,566,3,11632,29200,236,1,32,955.0,0.0,955.0,955.0,6270762.0,0.0,6270762.0,6270762.0,DoS GoldenEye,0.0
92228,1341,53413,1920,8080,6,29,72660,4,3,208.0,134.0,196.0,0.0,52.0,96.04165763,128.0,0.0,44.66666667,72.23111056,4706,96,12110.0,28540.62409,70364.0,41.0,72660.0,24220.0,41154.79925,71739.0,41.0,70980.0,35490.0,49319.28377,70364.0,616.0,0,0,0,0,92,72,55.0509221,41.28819158,0.0,196.0,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0.0,48.85714286,52.0,44.66666667,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,0.0
96207,1592,8080,1597,2983,6,49,24,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,500000,83333,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,41666.66667,41666.66667,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,1118,16393,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,0.0
9232,1495,46632,2560,22,6,252,93,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21505,93.0,0.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,10752.68817,10752.68817,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
20302,1541,42142,2610,80,6,55,84594084,8,5,422.0,11595.0,410.0,0.0,52.75,144.3762446,10136.0,0.0,2319.0,4414.366206,142,0,7049507.0,24400000.0,84400000.0,3.0,84500000.0,12100000.0,31900000.0,84400000.0,3.0,151324.0,37831.0,67773.18597,139150.0,83.0,0,0,0,0,240,168,0.094569261,0.059105788,0.0,10136.0,858.3571429,2698.840424,7283739.632,0,0,0,0,1,0,0,0,0.0,924.3846154,52.75,2319.0,0,0,0,0,0,0,8,422,5,11595,251,235,3,20,1983.0,0.0,1983.0,1983.0,84400000.0,0.0,84400000.0,84400000.0,DoS Hulk,0.0
27057,1541,55648,2610,80,6,500,3002528,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1501264.0,710964.7558,2003992.0,998536.0,3002528.0,1501264.0,710964.7558,2003992.0,998536.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999158043,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,0.0
96176,1592,8080,1597,2935,6,45,19,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,631578,105263,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,52631.57895,52631.57895,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,16392,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,0.0
13155,1495,54328,2560,21,6,464,3,2,0,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,4666666,666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0.0,14.0,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0.0,14.0,7.0,0.0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
18046,1541,37630,2610,80,6,24,2999631,8,1,1780.0,0.0,356.0,0.0,222.5,184.2475043,0.0,0.0,0.0,0.0,593,3,374953.875,487892.3204,1369949.0,3.0,2999631.0,428518.7143,500932.0937,1369949.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,264,40,2.666994707,0.333374338,0.0,356.0,178.0,187.6284745,35204.44444,0,0,0,1,0,0,0,0,0.0,197.7777778,222.5,0.0,0,0,0,0,0,0,8,1780,1,0,29200,28960,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest,0.0
29659,1541,60852,2610,80,6,71,12137359,9,6,814.0,11632.0,407.0,0.0,90.44444444,179.4701306,5792.0,0.0,1938.666667,2984.837059,1025,1,866954.2143,2194433.577,6934748.0,17.0,7138002.0,892250.25,2442865.757,6935546.0,46.0,12100000.0,2427468.4,3304478.827,6934748.0,96.0,0,0,0,0,296,200,0.741512219,0.494341479,0.0,5792.0,777.875,1962.085587,3849779.85,0,0,0,1,0,0,0,0,0.0,829.7333333,90.44444444,1938.666667,0,0,0,0,0,0,9,814,6,11632,29200,235,2,32,201349.0,0.0,201349.0,201349.0,6934748.0,0.0,6934748.0,6934748.0,DoS GoldenEye,0.0
18134,1541,37806,2610,80,6,25,109650169,4,3,368.0,0.0,351.0,0.0,92.0,172.8525383,0.0,0.0,0.0,0.0,3,0,18300000.0,44800000.0,110000000.0,66.0,110000000.0,36600000.0,63300000.0,110000000.0,661.0,110000000.0,54800000.0,77500000.0,110000000.0,5242.0,0,0,0,0,136,104,0.036479652,0.027359739,0.0,351.0,46.0,123.382101,15223.14286,0,0,0,1,0,0,0,0,0.0,52.57142857,92.0,0.0,0,0,0,0,0,0,4,368,3,0,29200,235,2,32,5311.0,0.0,5311.0,5311.0,110000000.0,0.0,110000000.0,110000000.0,DoS Slowhttptest,0.0
28750,1541,59034,2610,80,6,70,10596319,8,6,613.0,11632.0,613.0,0.0,76.625,216.7282284,5840.0,0.0,1938.666667,2380.279871,1155,1,815101.4615,1992679.216,5590405.0,16.0,5592951.0,798993.0,2113178.337,5591231.0,56.0,10600000.0,2119253.8,2908917.796,5590405.0,16.0,0,0,0,0,264,200,0.754979158,0.566234369,0.0,5840.0,816.3333333,1716.703638,2947071.381,0,0,0,1,0,0,0,0,0.0,874.6428571,76.625,1938.666667,0,0,0,0,0,0,8,613,6,11632,29200,236,1,32,765.0,0.0,765.0,765.0,5590405.0,0.0,5590405.0,5590405.0,DoS GoldenEye,0.0
91030,769,48416,1409,20222,6,130,68,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,117647,29411,68.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,14705.88235,14705.88235,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1.0,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.0
