Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,External IP
92236,1592,8080,1594,53446,6,31,40,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,300000,50000,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,25000.0,25000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,0.0
16886,1541,35310,2610,80,6,15,63140922,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10500000.0,11900000.0,32100000.0,997589.0,63100000.0,10500000.0,11900000.0,32100000.0,997589.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110863126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7013481.0,0.0,7013481.0,7013481.0,18700000.0,12200000.0,32100000.0,8015697.0,DoS Slowhttptest,0.0
27621,1541,56776,2610,80,6,504,102608630,14,3,2541.0,6.0,231.0,0.0,181.5,98.36333745,6.0,0.0,2.0,3.464101615,24,0,6413039.375,13200000.0,51300000.0,4.0,103000000.0,7892963.538,14300000.0,51300000.0,4.0,103000000.0,51300000.0,27900000.0,71000000.0,31600000.0,0,0,0,0,456,100,0.136440765,0.029237307,0.0,231.0,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0.0,149.8235294,181.5,2.0,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205124.5,4531937.163,6409688.0,561.0,19200000.0,18800000.0,51300000.0,5933639.0,DoS slowloris,0.0
145167,1546,45748,1896,1051,6,130,68,2,2,4.0,12.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,235294,58823,22.66666667,6.350852961,30.0,19.0,49.0,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,48,40,29411.76471,29411.76471,2.0,6.0,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1.0,4.5,2.0,6.0,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
13078,1537,60976,1487,443,6,212,102184,8,4,512.0,4132.0,192.0,0.0,64.0,77.03246069,2696.0,0.0,1033.0,1296.790397,45447,117,9289.454545,15711.50344,37161.0,18.0,102184.0,14597.71429,18170.41042,37757.0,18.0,38351.0,12783.66667,21709.82225,37852.0,230.0,0,0,0,0,172,92,78.29014327,39.14507164,0.0,2696.0,357.2307692,802.5313238,644056.5256,0,0,0,1,0,0,0,0,0.0,387.0,64.0,1033.0,0,0,0,0,0,0,8,512,4,4132,8192,343,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
28820,1541,59174,2610,80,6,2,3000353,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1500176.5,712809.5974,2004209.0,996144.0,3000353.0,1500176.5,712809.5974,2004209.0,996144.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999882347,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,0.0
16998,1541,35534,2610,80,6,72,11136549,10,7,1035.0,11632.0,345.0,0.0,103.5,166.6508326,4344.0,0.0,1661.714286,1765.027452,1137,1,696034.3125,1826928.759,5721488.0,3.0,6136839.0,681871.0,1892392.008,5722743.0,3.0,11100000.0,1856084.333,2730104.629,5721488.0,65.0,0,0,0,0,328,232,0.897944237,0.628560966,0.0,4344.0,703.7222222,1316.501996,1733177.507,0,0,0,1,0,0,0,0,0.0,745.1176471,103.5,1661.714286,0,0,0,0,0,0,10,1035,7,11632,29200,235,3,32,411303.0,0.0,411303.0,411303.0,5721488.0,0.0,5721488.0,5721488.0,DoS GoldenEye,0.0
29370,1541,60274,2610,80,6,5,102617876,14,3,2541.0,6.0,231.0,0.0,181.5,98.36333745,6.0,0.0,2.0,3.464101615,24,0,6413617.25,13200000.0,51300000.0,4.0,103000000.0,7893678.385,14300000.0,51300000.0,4.0,103000000.0,51300000.0,27900000.0,71000000.0,31600000.0,0,0,0,0,456,100,0.136428472,0.029234673,0.0,231.0,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0.0,149.8235294,181.5,2.0,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205579.0,4532666.19,6410658.0,500.0,19200000.0,18800000.0,51300000.0,5936489.0,DoS slowloris,0.0
70668,2261,123,5287,123,17,16531,111733,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,859,17,111733.0,0.0,111733.0,111733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,8.949907368458737,8.949907368458737,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
16993,1541,35524,2610,80,6,19,3202,1,2,356.0,1964.0,356.0,356.0,356.0,0.0,1964.0,0.0,982.0,1388.757718,724547,936,1601.0,2177.888886,3141.0,61.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,61.0,61.0,1,0,0,0,32,64,312.3048095,624.609619,0.0,1964.0,669.0,879.4930358,773508.0,0,1,0,0,1,1,0,0,2.0,892.0,356.0,982.0,0,0,0,0,0,0,1,356,2,1964,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest,0.0
27842,1541,57218,2610,80,6,506,105581582,16,3,2541.0,6.0,231.0,0.0,158.8125,110.5828309,6.0,0.0,2.0,3.464101615,24,0,5865643.444,12500000.0,51300000.0,68.0,106000000.0,7038767.6,13500000.0,51300000.0,214.0,103000000.0,51300000.0,28100000.0,71200000.0,31400000.0,0,0,0,0,536,100,0.151541582,0.028414047,0.0,231.0,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0.0,134.0526316,158.8125,2.0,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4707424.5,6656501.713,9414282.0,567.0,19200000.0,18800000.0,51300000.0,5770899.0,DoS slowloris,0.0
53096,2205,61417,2599,53,17,498,23610,1,1,76.0,108.0,76.0,76.0,76.0,0.0,108.0,108.0,108.0,0.0,7793,84,23610.0,0.0,23610.0,23610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,32,42.35493435,42.35493435,76.0,108.0,86.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1.0,130.0,76.0,108.0,0,0,0,0,0,0,1,76,1,108,-1,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
12013,1495,52212,2560,22,6,309,12185357,22,32,2008.0,2745.0,640.0,0.0,91.27272727,138.1821372,976.0,0.0,85.78125,220.240592,390,4,229912.3962,633576.3233,2450349.0,8.0,10500000.0,501327.4286,920228.1751,2501192.0,595.0,12200000.0,393073.7742,793515.9523,2450349.0,17.0,0,0,0,0,712,1032,1.805445667,2.626102789,0.0,976.0,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1.0,88.01851852,91.27272727,85.78125,0,0,0,0,0,0,22,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
151253,769,60516,1409,625,6,114,27,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,222222,74074,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,37037.03704,37037.03704,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.0
27339,1541,56212,2610,80,6,51,1001,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1998,1001.0,0.0,1001.0,1001.0,1001.0,1001.0,0.0,1001.0,1001.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,1998.001998,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,0.0
23579,1335,52206,1920,8080,6,13,76434,4,3,207.0,134.0,195.0,0.0,51.75,95.54187564,128.0,0.0,44.66666667,72.23111056,4461,91,12739.0,30195.74656,74372.0,28.0,76434.0,25478.0,43566.42371,75783.0,28.0,74954.0,37477.0,52177.40938,74372.0,582.0,0,0,0,0,92,72,52.33273151,39.24954863,0.0,195.0,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0.0,48.71428571,51.75,44.66666667,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,0.0
